0	0.6693725586	3.4997734715	11.4964323061
1	0.8031311035	-1.8873547889	8.3373969561
2	0.3577270508	11.6849554489	4.7114287710
3	0.0711364746	3.0730885729	-2.9722701791
4	0.0877990723	3.8219710502	-3.2208737911
5	0.4807128906	10.4788678319	9.4517525931
6	0.1147155762	5.0198004340	-3.3274873169
7	0.8920288086	-3.3327212969	4.7222403332
8	0.2515258789	10.0404724178	0.0611892410
9	0.2637023926	10.3476063820	0.5597969969
10	0.8998718262	-3.3125702856	4.3737145716
11	0.1806640625	7.7428300370	-2.3413430463
12	0.0517578125	2.2060660616	-2.4871077045
13	0.1184387207	5.1830535390	-3.3159738682
14	0.9179687500	-3.1515605748	3.5628788173
15	0.3501586914	11.6488943014	4.3750751035
16	0.3398437500	11.5790002048	3.9137093723
17	0.9020080566	-3.3020346759	4.2784026843
18	0.6405029297	4.7897522194	11.6915236957
19	0.4642333984	10.8298480394	8.9320568984
20	0.0716857910	3.0977730125	-2.9828668326
21	0.6630249023	3.7849828435	11.5553281004
22	0.5126953125	9.6466395044	10.3232863330
23	0.6003417969	6.5138849628	11.6499191441
24	0.5773620605	7.4354505153	11.4626530405
25	0.0673828125	2.9045034171	-2.8953235626
26	0.7855834961	-1.3241677815	8.9380774056
27	0.3380737305	11.5646110470	3.8342981535
28	0.9555969238	-2.2437024606	1.8803796521
29	0.9490661621	-2.4615133823	2.1694563432
30	0.4729919434	10.6501463417	9.2139194542
31	0.3722534180	11.7178950580	5.3494844205
32	0.5933227539	6.8014160941	11.6052407094
33	0.9859924316	-0.8594268899	0.5725122408
34	0.4336547852	11.3313648983	7.8552533663
35	0.2514953613	10.0396672433	0.0599624579
36	0.8102722168	-2.0958256239	8.0798554773
37	0.5006713867	9.9820543155	10.0178615427
38	0.5780944824	7.4070018960	11.4704348608
39	0.2412414551	9.7593519285	-0.3450113972
40	0.6283874512	5.3215862755	11.7174495479
41	0.3860473633	11.7049214975	5.9431164816
42	0.2008361816	8.4772924798	-1.7661411069
43	0.3121337891	11.2741706547	2.6691452545
44	0.6664428711	3.6314559378	11.5247279898
45	0.1563415527	6.7877788945	-2.8822288747
46	0.4372863770	11.2822737524	7.9901664083
47	0.2533569336	10.0884624475	0.1350165323
48	0.1595153809	6.9162369259	-2.8221842369
49	0.1226806641	5.3680687999	-3.2955951842
50	0.8458251953	-2.9212837208	6.6994761447
51	0.9107360840	-3.2357433531	3.8877013415
52	0.1035766602	4.5272491494	-3.3249805237
53	0.6940612793	2.3922342139	11.1830640199
54	0.1148681641	5.0265061034	-3.3271343792
55	0.5503234863	8.4366400340	11.0933717042
56	0.5249633789	9.2778895351	10.6059510371
57	0.8029785156	-1.8827624478	8.3428202431
58	0.8948974609	-3.3286840155	4.5950437174
59	0.3463134766	11.6256305832	4.2034173094
60	0.8750000000	-3.2812500000	5.4687500000
61	0.4562988281	10.9789929649	8.6660686338
62	0.7553710938	-0.2128707456	9.8540949983
63	0.9945983887	-0.3489093664	0.2179593615
64	0.5494079590	8.4687506771	11.0781112497
65	0.4109802246	11.5723888543	6.9751611592
66	0.2669067383	10.4236701139	0.6937963874
67	0.4509887695	11.0714431742	8.4826265970
68	0.5328674316	9.0267463605	10.7721015122
69	0.9749145508	-1.4373763695	1.0404029865
70	0.2082519531	8.7324575290	-1.5297964912
71	0.7943725586	-1.6148565436	8.6431116167
72	0.1687316895	7.2829792932	-2.6293675901
73	0.9326782227	-2.8940065275	2.9017637840
74	0.8982849121	-3.3189814545	4.4444202368
75	0.2151794434	8.9631048175	-1.2981671815
76	0.0531921387	2.2698596505	-2.5306664169
77	0.5962829590	6.6807590778	11.6254326596
78	0.6531066895	4.2293305573	11.6293513909
79	0.1285095215	5.6204095171	-3.2553261410
80	0.0552062988	2.3595745609	-2.5897162042
81	0.9809875488	-1.1313645240	0.7824249437
82	0.3680419922	11.7132635945	5.1656948967
83	0.4125061035	11.5597452656	7.0362908813
84	0.4607543945	10.8968542701	8.8166506227
85	0.1061706543	4.6424445390	-3.3306313178
86	0.2246398926	9.2655325010	-0.9662211958
87	0.7715759277	-0.8287420747	9.3823109280
88	0.2424926758	9.7945902382	-0.2963995674
89	0.4208679199	11.4812561117	7.3665886029
90	0.5227661133	9.3458452906	10.5575207545
91	0.2247314453	9.2683864839	-0.9629256883
92	0.4542236328	11.0158303196	8.5948877004
93	0.3548278809	11.6726683593	4.5828474573
94	0.6375732422	4.9190693233	11.7008388706
95	0.7188110352	1.3029020451	10.7378812802
96	0.7504577637	-0.0182965463	9.9877734212
97	0.9941101074	-0.3793544326	0.2378432981
98	0.1016235352	4.4403434384	-3.3186441511
99	0.8668518066	-3.2134373588	5.8195108077
100	0.0310058594	1.2949839029	-1.7110305206
101	0.8819885254	-3.3176005382	5.1643592398
102	0.8117675781	-2.1378384507	8.0250182120
103	0.8112182617	-2.1224727700	8.0451983762
104	0.2103881836	8.8043910151	-1.4594514987
105	0.9445800781	-2.5958348068	2.3690983744
106	0.3613586426	11.6976675690	4.8719705525
107	0.2120666504	8.8604070218	-1.4034961920
108	0.1124572754	4.9204141692	-3.3315081889
109	0.5417785645	8.7314247473	10.9440580876
110	0.4971313477	10.0757268367	9.9227370811
111	0.3604431152	11.6947439179	4.8315558674
112	0.4898681641	10.2604925492	9.7203498484
113	0.6429748535	4.6803310586	11.6821547960
114	0.7012939453	2.0706205460	11.0662911908
115	0.4167785645	11.5215824485	7.2060660201
116	0.1686706543	7.2805825113	-2.6307321227
117	0.1278076172	5.5901459462	-3.2609128874
118	0.8986206055	-3.3177252223	4.4294705306
119	0.7739257813	-0.9144157086	9.3100819822
120	0.3178100586	11.3503539822	2.9236824539
121	0.2120361328	8.8593925277	-1.4045188683
122	0.2883300781	10.8794641830	1.6135893445
123	0.5455932617	8.6011948159	11.0126163928
124	0.8436279297	-2.8816674967	6.7890191261
125	0.9981689453	-0.1207771833	0.0734637428
126	0.3013000488	11.1094532937	2.1857238487
127	0.1796569824	7.7047102173	-2.3672399479
128	0.9094238281	-3.2481379447	3.9465526945
129	0.1514282227	6.5868574735	-2.9684870096
130	0.6819458008	2.9346431333	11.3534733149
131	0.1963500977	8.3189324709	-1.9029264564
132	0.5800476074	7.3308224963	11.4906064428
133	0.7003479004	2.1125651583	11.0821980944
134	0.6953430176	2.3350921565	11.1631840588
135	0.0515136719	2.1952158069	-2.4795677749
136	0.5913085938	6.8829901747	11.5903789781
137	0.9627685547	-1.9732217028	1.5655647251
138	0.4591979980	10.9260174267	8.7644018154
139	0.1250000000	5.4687500000	-3.2812500000
140	0.2445983887	9.8532507996	-0.2140686776
141	0.5963439941	6.6782618625	11.6258282977
142	0.4009704590	11.6424077087	6.5680146633
143	0.8339233398	-2.6876627835	7.1783171150
144	0.4263610840	11.4212656447	7.5790452726
145	0.7745971680	-0.9387117422	9.2892724069
146	0.8397216797	-2.8072549360	6.9469557128
147	0.8708190918	-3.2497958633	5.6493244967
148	0.7526855469	-0.1069348552	9.9277143586
149	0.4875488281	10.3173608524	9.6537101553
150	0.6934509277	2.4194645273	11.1924068823
151	0.5671081543	7.8266858740	11.3413134384
152	0.8388061523	-2.7890892296	6.9837347442
153	0.9674987793	-1.7763730516	1.3597225909
154	0.3107604980	11.2546888073	2.6076683907
155	0.3811950684	11.7144007087	5.7358732587
156	0.6936035156	2.4126557839	11.1900786609
157	0.2398681641	9.7203498484	-0.3980947590
158	0.4281616211	11.4001560275	7.6478670420
159	0.5119323730	9.6686999890	10.3047307756
160	0.2391662598	9.7002843052	-0.4251151110
161	0.7989196777	-1.7585601609	8.4858254006
162	0.2520446777	10.0541336322	0.0820630915
163	0.6367492676	4.9553636393	11.7031089327
164	0.9553833008	-2.2512519534	1.8898021397
165	0.4085693359	11.5913055439	6.8780585434
166	0.6655883789	3.6698500859	11.5326217791
