0	2.2450256348	10.8598853924	5.8648077889
1	3.0610961914	15.4585153546	3.6102399269
2	3.5451354980	13.1595878547	-1.8162409911
3	2.1156005859	10.3928137275	5.9500578313
4	2.7893676758	13.5187690331	4.9242330999
5	1.2280273438	6.8902473083	5.6308602802
6	0.2250976563	-5.0190879061	-0.1578868868
7	1.7230529785	9.0806569541	6.0284628913
8	0.6623535156	-0.8296365934	2.5310420637
9	2.8804626465	14.1291045525	4.5903727192
10	2.5229187012	12.0355385437	5.5419735765
11	2.6258239746	12.5582724518	5.3520324916
12	2.3051147461	11.0908454913	5.8131350028
13	0.9649353027	4.6020467818	4.8508889576
14	3.7461853027	5.2434098055	-1.4266570039
15	0.6941223145	-0.0719069078	2.8791706195
16	3.4630432129	15.3210165033	-0.9332043920
17	1.4168090820	7.8985100651	5.8803839159
18	1.3526306152	7.5916939265	5.8139245130
19	3.3982849121	16.2712578146	-0.0544434100
20	3.5335693359	13.5287965232	-1.7183380197
21	3.2893066406	16.6987289882	1.4117053113
22	1.1099853516	6.0391077483	5.3659166129
23	0.2503356934	-5.4878432974	-0.3271536023
24	1.5387268066	8.4117854087	5.9679614802
25	3.5072937012	14.2908544987	-1.4591949171
26	3.8814697266	1.4532129785	0.4118634629
27	0.8702697754	3.3212105973	4.3460064984
28	0.7228393555	0.5781281745	3.1721341181
29	2.2463073730	10.8647060388	5.8637914187
30	3.0357360840	15.2685556542	3.7804045936
31	1.6775817871	8.9235291281	6.0202399734
32	0.7752075195	1.6672812008	3.6509576359
33	3.9363708496	0.5984806138	1.1839440231
34	0.4820861816	-5.1965515538	0.3496217825
35	2.2076110840	10.7210212011	5.8929183971
36	0.6776733398	-0.4595895827	2.7019483639
37	3.8909301758	1.2801420323	0.5478715790
38	0.3305969238	-6.4277130266	-0.5771339698
39	1.0528564453	5.5352129244	5.1932203320
40	3.1773681641	16.2635728108	2.6521699452
41	0.5607604980	-3.3953545554	1.2947760981
42	1.1773986816	6.5522137262	5.5303242245
43	0.4295654297	-6.0532911532	-0.1565885079
44	0.8843688965	3.5332454058	4.4318764543
45	3.4128723145	16.1109786480	-0.2575368368
46	3.0146179199	15.1097780797	3.9129040933
47	2.3690490723	11.3490005514	5.7483855695
48	0.9942626953	4.9373766657	4.9768216143
49	1.4344177246	7.9776949583	5.8959338522
50	0.7657775879	1.4806350708	3.5700092228
51	1.5340270996	8.3933309533	5.9653860487
52	0.6359252930	-1.4850268054	2.2240848115
53	2.2616271973	10.9226672120	5.8513612632
54	2.4457397461	11.6784823085	5.6554326057
55	2.6601562500	12.7459738175	5.2767511216
56	0.8441162109	2.9061120010	4.1756061415
57	1.9336547852	9.7803147725	6.0184750585
58	0.9460144043	4.3714119898	4.7626132046
59	1.6223144531	8.7266134383	6.0046302789
60	1.1570434570	6.4055039863	5.4846570483
61	1.2714843750	7.1536553964	5.7040683817
62	1.4448242188	8.0235922228	5.9046252143
63	1.1261291504	6.1693474615	5.4088466402
64	3.8392028809	2.3701887564	-0.1997341437
65	3.8819274902	1.4445766892	0.4184624715
66	3.4422607422	15.6951590299	-0.6598230323
67	1.0242919922	5.2550186340	5.0931973412
68	0.7289428711	0.7116090324	3.2316383007
69	2.7864685059	13.5002331044	4.9335486785
70	2.4205322266	11.5675911495	5.6879866091
71	2.2579956055	10.9088694659	5.8543552945
72	0.7110900879	0.3164837557	3.0548469502
73	2.6750793457	12.8297846669	5.2418894614
74	3.1290283203	15.9500478949	3.0885691664
75	3.4233703613	15.9771168996	-0.4026800419
76	3.8146057129	3.0165358741	-0.5499347932
77	1.7853393555	9.2907855155	6.0334616781
78	2.4945068359	11.9008718705	5.5863094365
79	3.9627685547	0.3051273099	1.5347415317
80	3.9353027344	0.6118405725	1.1694210405
81	2.4060974121	11.5052640840	5.7057208352
82	0.1562805176	-3.5105236265	0.4425204300
83	3.9813842773	0.1378568457	1.7719248340
84	3.1835327148	16.2999568416	2.5923147311
85	0.0066528320	-0.1340109767	1.9375712654
86	1.6262817383	8.7410060969	6.0059672145
87	1.6884765625	8.9615290047	6.0225770624
88	0.8566589355	3.1087889500	4.2591742818
89	3.9903564453	0.0679199705	1.8830127420
90	3.0743103027	15.5566897449	3.5165257081
91	2.4638061523	11.7596267588	5.6308030155
92	0.0369567871	-0.7677510950	1.6453230047
93	0.0737609863	-1.5833364488	1.2765886253
94	1.7381896973	9.1321886238	6.0303270398
95	1.5491333008	8.4523329311	5.9734591996
96	2.8140258789	13.6786698923	4.8419603296
97	0.2903747559	-6.0779088364	-0.5131964285
98	1.9588623047	9.8634919648	6.0123097595
99	1.3645324707	7.6509434485	5.8274880343
100	3.1326904297	15.9752240458	3.0574998691
101	1.6197204590	8.7171791888	6.0037373991
102	2.8405761719	13.8553030542	4.7469354591
103	3.4498291016	15.5668264323	-0.7607720276
104	0.2654724121	-5.7356563820	-0.4104554728
105	1.2410583496	6.9716337731	5.6539941075
106	3.5360412598	13.4515672267	-1.7401543528
107	2.0310058594	10.1037905584	5.9888594459
108	1.9102783203	9.7033667436	6.0232609651
109	0.4124145508	-6.2437893142	-0.2852718867
110	2.1565856934	10.5369060821	5.9266233048
111	2.2116394043	10.7358061126	5.8900337801
112	0.9131469727	3.9418659202	4.5949440495
113	2.9744567871	14.8091361468	4.1436477352
114	3.3073120117	16.7044676078	1.1830088419
115	1.7892150879	9.3037148040	6.0335436673
116	0.6157836914	-1.9950610777	1.9812851409
117	3.4794311523	14.9769500664	-1.1385862241
118	2.2472534180	10.8682669383	5.8630389224
119	0.6966247559	-0.0138683575	2.9055415145
120	3.8283691406	2.6444889608	-0.3551137257
121	2.9449768066	14.5914015331	4.2968366740
122	0.6745605469	-0.5341106782	2.6676684104
123	3.0685729980	15.5141580943	3.5576520014
124	1.4270324707	7.9447222948	5.8895432140
125	3.2331542969	16.5495933553	2.0745325042
126	3.1365966797	16.0018648140	3.0240083359
127	1.9329223633	9.7779016969	6.0186386077
128	2.5765991211	12.3010684095	5.4490631004
129	1.0542602539	5.5484670165	5.1978857105
130	1.0651245117	5.6494803757	5.2332355131
131	2.5271301270	12.0558358730	5.5351290350
132	3.5783691406	11.9954525485	-2.0329951295
133	0.5957641602	-2.5064502122	1.7341621805
134	1.4364318848	7.9866292005	5.8976444432
135	1.2396545410	6.9629687393	5.6515522755
136	2.3424682617	11.2399885952	5.7766092498
137	3.7762145996	4.1918727054	-1.0666513479
138	2.0566101074	10.1902610273	5.9784321800
139	2.1763610840	10.6075935586	5.9141732950
140	1.4858703613	8.1986475249	5.9355085731
141	0.1241760254	-2.7559658655	0.7621451923
142	2.4714965820	11.7946051481	5.6199761761
143	0.3519592285	-6.4987736879	-0.5556363873
144	3.0546875000	15.4106605769	3.6544234589
145	3.2820434570	16.6898892530	1.5018532116
146	0.5020751953	-4.7828453891	0.5758407262
147	0.5063171387	-4.6902155091	0.6255361473
148	0.8721923828	3.3505985468	4.3579568490
149	3.1350402832	15.9912773136	3.0373962065
150	2.4044189453	11.4980706292	5.7077414275
151	0.5459594727	-3.7624599162	1.1091006571
152	0.5111694336	-4.5824120847	0.6829953569
153	1.5651245117	8.5138284372	5.9813693499
154	0.6549987793	-1.0100503951	2.4470933211
155	1.6104736328	8.6833926998	6.0004328571
156	0.8917236328	3.6407063187	4.4750768642
157	2.8298034668	13.7830816759	4.7863307814
158	3.3607177734	16.5579319179	0.4679886013
159	2.7638549805	13.3575643223	5.0037584383
160	0.5039062500	-4.7430516359	0.5972278688
161	1.5661926270	8.5179022552	5.9818749420
162	3.2942199707	16.7026508567	1.3500227685
163	2.3109436035	11.1138214470	5.8076671874
164	2.2553710938	10.8989205913	5.8565005996
165	3.4197082520	16.0256200789	-0.3521851902
166	2.5538330078	12.1866231177	5.4900048507
167	2.7388305664	13.2036225717	5.0766419235
168	2.9440612793	14.5846950348	4.3013900182
169	2.2982177734	11.0637960662	5.8194972339
170	2.8489379883	13.9118760848	4.7155373408
171	1.2832641602	7.2213073550	5.7220590025
172	0.3557739258	-6.5026390775	-0.5476469606
173	3.2507019043	16.6144954363	1.8760065372
174	3.4100036621	16.1448211593	-0.2176948097
175	3.1200561523	15.8876073117	3.1633582608
176	1.9869384766	9.9565298832	6.0042119375
177	0.9714050293	4.6782766903	4.8797766677
178	3.5237731934	13.8256371559	-1.6273518514
179	2.1815185547	10.6261638938	5.9108004083
180	2.3921813965	11.4459562492	5.7222175094
181	2.9285583496	14.4717115387	4.3767132170
182	0.6934509277	-0.0875217015	2.8720686194
183	0.5977783203	-2.4549385270	1.7592298482
184	3.1570129395	16.1370305032	2.8429622788
185	0.1183166504	-2.6179288854	0.8216540270
186	1.4237976074	7.9301722309	5.8866847036
187	3.7633056641	4.6306202230	-1.2273306182
188	1.4954833984	8.2383718070	5.9419980753
189	2.4437561035	11.6696590496	5.6580696112
190	2.6312866211	12.5876694090	5.3404943540
191	2.0282287598	10.0944559174	5.9899232707
192	1.4728393555	8.1440553819	5.9262719621
193	3.7186889648	6.2922705235	-1.7066021884
194	3.6793518066	7.8931487277	-1.9997560758
195	3.0147399902	15.1106957142	3.9121611900
196	3.8532104492	2.0395876605	0.0027159742
197	3.2966003418	16.7039316445	1.3199402988
198	1.0384216309	5.3961656907	5.1439102248
199	0.5586242676	-3.4488053530	1.2679095221
200	0.5721740723	-3.1077138932	1.4384403708
201	1.3245544434	7.4471847272	5.7794842594
202	1.5712280273	8.5370523354	5.9842206693
203	1.2754821777	7.1767842955	5.7102581915
204	0.8345031738	2.7461693789	4.1091808164
205	3.6221008301	10.2802268601	-2.1518608721
206	3.4427795410	15.6866474632	-0.6667870149
207	1.7522583008	9.1797922877	6.0316811125
208	1.8368530273	9.4616831386	6.0324354208
209	1.1852111816	6.6067939252	5.5470141078
210	0.6556396484	-0.9942636866	2.4544555542
211	1.3636474609	7.6465769757	5.8264998839
212	2.1152343750	10.3915397476	5.9502531812
213	2.3150939941	11.1302467634	5.8037225632
214	0.2100830078	-4.7131545784	-0.0417169498
215	0.7134094238	0.3686159463	3.0782845055
216	1.5178833008	8.3292325056	5.9560898264
217	3.3721923828	16.4884289590	0.3092316117
218	1.8891601563	9.6339206742	6.0268132003
219	0.7008972168	0.0846244197	2.9501979566
220	1.8027954102	9.3489140056	6.0336246794
221	2.1551208496	10.5317015907	5.9275154319
222	2.6689453125	12.7951689342	5.2563826395
223	3.2123718262	16.4555354310	2.2992328938
224	0.8604125977	3.1681437161	4.2835159681
225	0.9043884277	3.8208391833	4.5469912073
226	2.7537231445	13.2947399722	5.0338561334
227	0.4374084473	-5.9502813200	-0.0910481242
228	2.5613098145	12.2239049768	5.4768172961
229	3.9315185547	0.6601495882	1.1177771239
230	2.2359619141	10.8259199066	5.8718924952
231	2.8104248047	13.6550677598	4.8543233148
232	1.2287597656	6.8948790758	5.6321886540
233	1.8728637695	9.5803250718	6.0290521261
234	2.3817138672	11.4018354378	5.7342492019
235	1.5769042969	8.5585326179	5.9867908260
236	3.7365112305	5.6040231171	-1.5312698592
237	3.5684204102	12.3588657794	-1.9788044417
238	1.5405273438	8.4188318194	5.9689328082
239	1.9849243164	9.9498381285	6.0048362367
240	3.2313232422	16.5420114691	2.0947852631
241	3.5659484863	12.4472856831	-1.9638746741
242	0.6808471680	-0.3839752333	2.7366605781
243	0.1015319824	-2.2241486587	0.9930117984
244	1.4807434082	8.1772727587	5.9319356320
245	2.2496948242	10.8774674058	5.8610878749
246	3.5499572754	12.9998917520	-1.8538181760
247	0.2542114258	-5.5538972257	-0.3498776193
248	0.8457031250	2.9321281223	4.1863714415
249	3.5943298340	11.3893100848	-2.0994586519
250	0.4592895508	-5.6143011918	0.1116957784
251	3.0970764160	15.7235519833	3.3465072584
252	3.8780822754	1.5179590336	0.3629830961
253	2.5439147949	12.1376183388	5.5071197910
254	1.6944580078	8.9822917615	6.0237604829
255	1.3026123047	7.3292510185	5.7500243466
256	1.5435485840	8.4306262212	5.9705436787
257	2.0158386230	10.0529048931	5.9945108831
258	3.5505371094	12.9804650170	-1.8582039099
259	1.8777465820	9.5963866881	6.0284273247
260	0.0691223145	-1.4781503150	1.3236652492
261	3.5295715332	13.6517277940	-1.6820657087
262	2.9921569824	14.9412336587	4.0452372076
263	0.1055297852	-2.3176305641	0.9521241853
264	0.4158020020	-6.2100656036	-0.2615182107
